design_id,ip_id,ip_name,product_type,product_type_name,year,quarter,season,month,week_of_year,is_holiday_season,theme,product_age,production_cost,popularity_trend,trend_score_current,trend_score_q1,trend_score_q2,trend_score_q3,trend_score_q4,trend_momentum,trend_volatility,social_reach,social_engagement,sentiment_score,viral_coefficient,competition_level,theme_saturation,retail_price,price_multiplier,sales_quantity,revenue,sellthrough_rate
lulu_single_visual_2021_fall_感恩節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2021,3,Fall,8,33,0,感恩節,5,low,growing,91.31,80.14,89.2,90.71,76.62,11.16,5.94,3808,420,0.8542,0.1103,low,0.38325602175516343,269.1,0.9,2390,643266.69,0.861
lulu_single_visual_2021_fall_中秋節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2021,3,Fall,8,33,0,中秋節,5,low,growing,95.0,96.67,95.5,92.14,95.06,-1.67,1.67,4457,405,0.7313,0.0909,high,0.7132414951348205,373.75,1.25,2168,810320.97,0.7986
lulu_single_visual_2021_fall_開學季,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2021,3,Fall,8,33,0,開學季,5,low,growing,95.0,105.21,109.88,87.89,103.24,-10.21,8.25,5077,520,0.8181,0.1024,high,0.42249478204124,328.9,1.1,2157,709627.73,0.8688
lulu_collaboration_2021_fall_萬聖節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2021,3,Fall,8,33,0,萬聖節,5,very_high,growing,95.0,95.57,84.12,103.96,95.73,-0.57,7.06,5440,681,0.8163,0.1252,medium,0.6068327661321741,299.0,1.0,3841,1148645.71,0.8873
lulu_collaboration_2021_fall_感恩節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2021,3,Fall,8,33,0,感恩節,5,very_high,growing,95.0,105.38,89.19,102.78,103.53,-10.38,6.44,6281,860,0.7779,0.1369,low,0.700521262181619,269.1,0.9,4109,1105858.76,0.9036
lulu_collaboration_2021_fall_中秋節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2021,3,Fall,8,33,0,中秋節,5,very_high,growing,95.0,103.77,74.63,104.59,99.81,-8.77,12.3,7425,719,0.6516,0.0968,high,0.6925680269809417,373.75,1.25,3846,1437571.47,0.7955
lulu_lulu_world_2021_fall_萬聖節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2021,3,Fall,8,33,0,萬聖節,5,high,growing,95.0,87.24,89.37,103.83,102.33,7.76,7.45,4031,523,0.7809,0.1297,medium,0.5067981088178526,299.0,1.0,2519,753342.37,0.9499
lulu_lulu_world_2021_fall_感恩節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2021,3,Fall,8,33,0,感恩節,5,high,growing,95.0,87.13,71.84,113.6,88.85,7.87,14.96,4728,469,0.8591,0.0992,low,0.43980255410065466,269.1,0.9,2678,720912.35,0.8216
lulu_lulu_world_2021_fall_開學季,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2021,3,Fall,8,33,0,開學季,5,high,growing,95.0,85.38,108.1,95.21,80.78,9.62,10.47,5343,725,0.7688,0.1357,high,0.3422351438398842,328.9,1.1,3016,992051.45,0.8668
lulu_pr_seeding_2021_fall_中秋節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2021,3,Fall,8,33,0,中秋節,5,medium,stable,95.0,92.07,93.89,112.76,98.32,2.93,8.12,3264,471,0.8322,0.1443,high,0.6530339354998143,373.75,1.25,1553,580434.64,0.9446
lulu_pr_seeding_2021_fall_感恩節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2021,3,Fall,8,33,0,感恩節,5,medium,stable,95.0,87.76,97.48,103.86,96.24,7.24,5.73,3626,483,0.8912,0.1332,low,0.6385144105134337,269.1,0.9,1644,442517.98,0.8104
lulu_pr_seeding_2021_fall_萬聖節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2021,3,Fall,8,33,0,萬聖節,5,medium,stable,95.0,88.89,91.86,106.09,85.08,6.11,7.94,3012,290,0.8226,0.0963,medium,0.7426051248072515,299.0,1.0,1489,445475.54,0.9042
lulu_pr_seeding_2021_fall_開學季,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2021,3,Fall,8,33,0,開學季,5,medium,stable,95.0,98.95,98.17,83.0,90.97,-3.95,6.44,3269,436,0.8264,0.1334,high,0.4340798325503613,328.9,1.1,1623,533850.62,0.8497
lulu_sticker_2021_fall_感恩節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2021,3,Fall,8,33,0,感恩節,5,low,growing,92.68,83.24,84.31,101.3,94.91,9.44,7.52,7616,837,0.7235,0.1099,low,0.6577509025987898,269.1,0.9,4735,1274190.38,0.8065
lulu_sticker_2021_fall_開學季,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2021,3,Fall,8,33,0,開學季,5,low,growing,95.0,80.34,90.31,106.42,89.65,14.66,9.38,6369,734,0.8746,0.1152,high,0.6044591138692752,328.9,1.1,4250,1398087.28,0.9343
lulu_sticker_2021_fall_中秋節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2021,3,Fall,8,33,0,中秋節,5,low,growing,95.0,102.66,80.36,84.73,99.28,-7.66,9.42,6542,680,0.7974,0.1039,high,0.4685508951225798,373.75,1.25,3793,1417711.56,0.8042
lulu_campaign_2021_fall_開學季,lulu_pig,Lulu罐頭豬,campaign,活動,2021,3,Fall,8,33,0,開學季,5,high,growing,95.0,96.53,88.76,87.38,97.98,-1.53,4.65,4281,434,0.7374,0.1014,high,0.38131308077358966,328.9,1.1,2725,896309.01,0.789
lulu_campaign_2021_fall_中秋節,lulu_pig,Lulu罐頭豬,campaign,活動,2021,3,Fall,8,33,0,中秋節,5,high,growing,95.0,95.41,99.06,84.67,101.95,-0.41,6.54,5310,512,0.8285,0.0964,high,0.4346902875017408,373.75,1.25,3057,1142900.35,0.8874
lulu_campaign_2021_fall_萬聖節,lulu_pig,Lulu罐頭豬,campaign,活動,2021,3,Fall,8,33,0,萬聖節,5,high,growing,95.0,94.35,82.05,102.43,84.86,0.65,8.06,5369,467,0.7767,0.087,medium,0.6621852074477899,299.0,1.0,3412,1020363.74,0.9041
lulu_campaign_2021_fall_感恩節,lulu_pig,Lulu罐頭豬,campaign,活動,2021,3,Fall,8,33,0,感恩節,5,high,growing,83.78,76.1,84.63,84.71,81.38,7.68,3.5,6360,897,0.8093,0.141,low,0.6524396069250881,269.1,0.9,3157,849721.13,0.7714
lulu_2d_animation_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2021,4,Winter,11,46,1,冬季溫暖,5,high,growing,94.91,99.81,97.18,90.48,95.4,-4.91,3.41,5166,482,0.6871,0.0933,medium,0.5746690683195037,299.0,1.0,2785,832734.67,0.843
lulu_2d_animation_2021_winter_冰雪主題,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2021,4,Winter,11,46,1,冰雪主題,5,high,growing,95.0,76.39,81.82,90.17,104.71,18.61,10.69,5356,702,0.8018,0.1311,medium,0.3331526416837661,313.95,1.05,2736,858998.5,0.8939
lulu_2d_animation_2021_winter_聖誕節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2021,4,Winter,11,46,1,聖誕節,5,high,growing,95.0,99.01,95.41,101.42,110.03,-4.01,5.39,4645,604,0.7262,0.13,very_high,0.6841908368899221,403.65,1.35,2364,954433.75,0.8615
lulu_2d_animation_2021_winter_跨年,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2021,4,Winter,11,46,1,跨年,5,high,growing,95.0,100.67,85.33,99.24,99.41,-5.67,6.28,5684,581,0.7705,0.1022,high,0.6622704269630422,343.85,1.15,2729,938571.69,0.8899
lulu_3d_animation_2021_winter_聖誕節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2021,4,Winter,11,46,1,聖誕節,5,very_high,growing,95.0,91.64,91.74,104.96,100.14,3.36,5.69,6687,795,0.7412,0.1189,very_high,0.5568612227110881,403.65,1.35,3475,1402923.18,0.7625
lulu_3d_animation_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2021,4,Winter,11,46,1,冬季溫暖,5,very_high,growing,95.0,98.48,87.73,91.92,96.89,-3.48,4.24,4761,658,0.6537,0.1382,medium,0.3262086987093286,299.0,1.0,3561,1065001.33,0.8581
lulu_3d_animation_2021_winter_冰雪主題,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2021,4,Winter,11,46,1,冰雪主題,5,very_high,growing,95.0,96.31,106.61,78.81,103.47,-1.31,10.77,6010,734,0.687,0.1221,medium,0.5456396685163734,313.95,1.05,3602,1130929.57,0.9367
lulu_3d_animation_2021_winter_跨年,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2021,4,Winter,11,46,1,跨年,5,very_high,growing,95.0,94.09,75.01,105.57,80.15,0.91,11.98,6114,765,0.8525,0.1251,high,0.4552321958006755,343.85,1.15,3253,1118850.54,0.8316
lulu_comic_2021_winter_聖誕節,lulu_pig,Lulu罐頭豬,comic,漫畫,2021,4,Winter,11,46,1,聖誕節,5,medium,stable,95.0,95.86,97.31,92.38,98.67,-0.86,2.34,3610,529,0.6564,0.1465,very_high,0.7925391326292508,403.65,1.35,1744,704256.34,0.7999
lulu_comic_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,comic,漫畫,2021,4,Winter,11,46,1,冬季溫暖,5,medium,stable,89.11,85.58,91.16,103.89,88.23,3.53,7.02,3851,533,0.8582,0.1384,medium,0.584711788725163,299.0,1.0,1794,536437.11,0.864
lulu_comic_2021_winter_跨年,lulu_pig,Lulu罐頭豬,comic,漫畫,2021,4,Winter,11,46,1,跨年,5,medium,stable,95.0,102.2,102.57,81.24,94.41,-7.2,8.64,4263,500,0.6975,0.1173,high,0.6232894245902622,343.85,1.15,2040,701750.87,0.8545
lulu_single_visual_2021_winter_跨年,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2021,4,Winter,11,46,1,跨年,5,low,growing,95.0,95.12,79.16,86.67,97.13,-0.12,7.15,4537,587,0.8455,0.1294,high,0.3032840833033481,343.85,1.15,2142,736663.12,0.9037
lulu_single_visual_2021_winter_聖誕節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2021,4,Winter,11,46,1,聖誕節,5,low,growing,95.0,87.24,107.56,117.63,97.84,7.76,11.28,4269,479,0.6727,0.1122,very_high,0.5667517430189186,403.65,1.35,2361,953146.03,0.8671
lulu_single_visual_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2021,4,Winter,11,46,1,冬季溫暖,5,low,growing,95.0,106.03,88.85,93.38,90.34,-11.03,6.77,3888,327,0.6562,0.0841,medium,0.40944163277221196,299.0,1.0,2519,753309.55,0.8321
lulu_single_visual_2021_winter_冰雪主題,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2021,4,Winter,11,46,1,冰雪主題,5,low,growing,92.48,85.89,92.87,82.75,74.97,6.59,6.43,4068,376,0.6813,0.0924,medium,0.36345476826486794,313.95,1.05,2491,782343.35,0.7955
lulu_collaboration_2021_winter_跨年,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2021,4,Winter,11,46,1,跨年,5,very_high,growing,95.0,115.85,106.61,92.31,104.45,-20.85,8.39,7645,835,0.722,0.1092,high,0.4329919765054668,343.85,1.15,3379,1162030.64,0.8586
lulu_collaboration_2021_winter_冰雪主題,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2021,4,Winter,11,46,1,冰雪主題,5,very_high,growing,95.0,105.2,91.63,89.14,91.94,-10.2,6.28,7806,1154,0.808,0.1478,medium,0.45500660165810347,313.95,1.05,3913,1228640.32,0.8397
lulu_collaboration_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2021,4,Winter,11,46,1,冬季溫暖,5,very_high,growing,95.0,88.12,84.24,97.47,85.74,6.88,5.14,7217,646,0.8701,0.0895,medium,0.4344287922474058,299.0,1.0,3662,1094950.98,0.8627
lulu_lulu_world_2021_winter_聖誕節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2021,4,Winter,11,46,1,聖誕節,5,high,growing,95.0,94.76,94.05,102.36,87.54,0.24,5.25,5355,651,0.8141,0.1216,very_high,0.6833316395660386,403.65,1.35,2491,1005856.2,0.9243
lulu_lulu_world_2021_winter_跨年,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2021,4,Winter,11,46,1,跨年,5,high,growing,95.0,91.65,88.3,107.56,93.22,3.35,7.36,5956,521,0.7557,0.0875,high,0.7100883921714427,343.85,1.15,2793,960564.79,0.945
lulu_lulu_world_2021_winter_冰雪主題,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2021,4,Winter,11,46,1,冰雪主題,5,high,growing,93.8,96.78,102.91,79.0,98.4,-2.98,9.1,5766,597,0.6679,0.1035,medium,0.6661791210036384,313.95,1.05,2774,871134.18,0.8793
lulu_lulu_world_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2021,4,Winter,11,46,1,冬季溫暖,5,high,growing,91.76,86.43,90.84,100.73,94.88,5.32,5.27,4609,620,0.7407,0.1345,medium,0.44949121804068437,299.0,1.0,2563,766585.87,0.8575
lulu_pr_seeding_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2021,4,Winter,11,46,1,冬季溫暖,5,medium,stable,95.0,83.73,95.91,107.36,98.62,11.27,8.45,3137,328,0.8694,0.1046,medium,0.6280852303076019,299.0,1.0,1773,530318.69,0.7844
lulu_pr_seeding_2021_winter_聖誕節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2021,4,Winter,11,46,1,聖誕節,5,medium,stable,95.0,100.63,69.17,102.85,99.16,-5.63,13.8,2577,266,0.8567,0.1032,very_high,0.4579699160139354,403.65,1.35,1698,685471.53,0.8273
lulu_pr_seeding_2021_winter_冰雪主題,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2021,4,Winter,11,46,1,冰雪主題,5,medium,stable,95.0,91.99,83.21,94.15,100.36,3.01,6.14,2602,312,0.6641,0.1199,medium,0.341508994144762,313.95,1.05,1801,565515.13,0.8514
lulu_pr_seeding_2021_winter_跨年,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2021,4,Winter,11,46,1,跨年,5,medium,stable,95.0,94.37,90.33,85.41,100.6,0.63,5.57,3386,287,0.7615,0.0848,high,0.604039008286924,343.85,1.15,1727,594071.9,0.8726
lulu_sticker_2021_winter_跨年,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2021,4,Winter,11,46,1,跨年,5,low,growing,95.0,85.51,89.56,90.28,99.64,9.49,5.17,9324,1169,0.8654,0.1254,high,0.748854117078895,343.85,1.15,3985,1370279.6,0.8428
lulu_sticker_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2021,4,Winter,11,46,1,冬季溫暖,5,low,growing,95.0,92.6,107.05,72.97,98.27,2.4,12.51,7343,634,0.6988,0.0863,medium,0.781489120157847,299.0,1.0,4484,1340825.15,0.8194
lulu_sticker_2021_winter_冰雪主題,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2021,4,Winter,11,46,1,冰雪主題,5,low,growing,95.0,87.79,100.91,91.83,94.0,7.21,4.76,9642,956,0.8895,0.0991,medium,0.3763260495857191,313.95,1.05,4319,1355962.24,0.762
lulu_sticker_2021_winter_聖誕節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2021,4,Winter,11,46,1,聖誕節,5,low,growing,95.0,100.11,93.43,112.55,90.19,-5.11,8.57,6056,819,0.6969,0.1352,very_high,0.6089248288070341,403.65,1.35,4242,1712511.03,0.7743
lulu_campaign_2021_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,campaign,活動,2021,4,Winter,11,46,1,冬季溫暖,5,high,growing,95.0,93.12,91.92,90.25,103.05,1.88,4.99,6722,891,0.6901,0.1325,medium,0.7896696371746195,299.0,1.0,3508,1049066.66,0.8188
lulu_campaign_2021_winter_跨年,lulu_pig,Lulu罐頭豬,campaign,活動,2021,4,Winter,11,46,1,跨年,5,high,growing,95.0,96.06,90.91,94.65,83.74,-1.06,4.77,6192,664,0.8374,0.1072,high,0.7985816693869459,343.85,1.15,3111,1069903.87,0.873
lulu_campaign_2021_winter_冰雪主題,lulu_pig,Lulu罐頭豬,campaign,活動,2021,4,Winter,11,46,1,冰雪主題,5,high,growing,95.0,88.71,91.02,93.8,97.12,6.29,3.14,4963,405,0.8291,0.0816,medium,0.5750684844376419,313.95,1.05,2997,940939.77,0.8048
lulu_campaign_2021_winter_聖誕節,lulu_pig,Lulu罐頭豬,campaign,活動,2021,4,Winter,11,46,1,聖誕節,5,high,growing,95.0,101.34,92.32,88.9,86.94,-6.34,5.52,4716,451,0.7961,0.0956,very_high,0.5560488746100097,403.65,1.35,2818,1137810.81,0.8363
lulu_2d_animation_2022_spring_復活節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2022,1,Spring,2,7,1,復活節,6,high,growing,94.86,89.46,92.72,91.49,102.95,5.4,5.21,3631,499,0.6942,0.1374,low,0.4494622296784153,284.05,0.95,2929,832077.49,0.8035
lulu_2d_animation_2022_spring_春節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2022,1,Spring,2,7,1,春節,6,high,growing,95.0,107.14,95.64,91.1,100.46,-12.14,5.95,3602,300,0.7424,0.0833,very_high,0.6886080535905263,388.7,1.3,2343,910755.0,0.8743
lulu_2d_animation_2022_spring_櫻花季,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2022,1,Spring,2,7,1,櫻花季,6,high,growing,95.0,91.89,90.04,104.97,93.95,3.11,5.8,4954,493,0.6645,0.0995,medium,0.4700605654777197,299.0,1.0,2570,768467.94,0.7584
lulu_2d_animation_2022_spring_情人節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2022,1,Spring,2,7,1,情人節,6,high,growing,95.0,96.53,93.05,98.09,97.32,-1.53,1.92,4941,438,0.6702,0.0886,high,0.4667004634291601,358.8,1.2,2763,991594.53,0.8557
lulu_3d_animation_2022_spring_櫻花季,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2022,1,Spring,2,7,1,櫻花季,6,very_high,growing,95.0,99.77,96.13,87.72,92.53,-4.77,4.46,6898,745,0.8956,0.108,medium,0.5701225177082977,299.0,1.0,3041,909286.11,0.7692
lulu_3d_animation_2022_spring_情人節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2022,1,Spring,2,7,1,情人節,6,very_high,growing,95.0,95.35,86.36,84.82,88.25,-0.35,4.03,5952,514,0.8255,0.0864,high,0.39984601303638595,358.8,1.2,3035,1089165.17,0.8298
lulu_3d_animation_2022_spring_復活節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2022,1,Spring,2,7,1,復活節,6,very_high,growing,94.09,106.8,89.42,90.38,101.73,-12.71,7.41,6497,733,0.7474,0.1128,low,0.5041293276605825,284.05,0.95,3281,932120.13,0.8542
lulu_3d_animation_2022_spring_春節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2022,1,Spring,2,7,1,春節,6,very_high,growing,95.0,95.22,90.93,101.7,99.73,-0.22,4.17,4997,657,0.849,0.1315,very_high,0.6804542872394055,388.7,1.3,3063,1190613.49,0.8705
lulu_comic_2022_spring_情人節,lulu_pig,Lulu罐頭豬,comic,漫畫,2022,1,Spring,2,7,1,情人節,6,medium,stable,95.0,84.52,94.98,68.67,75.05,10.48,9.94,3065,336,0.7523,0.1096,high,0.652756739222496,358.8,1.2,2026,727225.51,0.8853
lulu_comic_2022_spring_春節,lulu_pig,Lulu罐頭豬,comic,漫畫,2022,1,Spring,2,7,1,春節,6,medium,stable,95.0,103.9,90.7,95.05,90.46,-8.9,5.44,2807,234,0.8719,0.0834,very_high,0.31167977560658705,388.7,1.3,1671,649542.31,0.8648
lulu_comic_2022_spring_櫻花季,lulu_pig,Lulu罐頭豬,comic,漫畫,2022,1,Spring,2,7,1,櫻花季,6,medium,stable,95.0,88.94,92.23,90.71,97.8,6.06,3.32,3337,285,0.7316,0.0854,medium,0.602799339093516,299.0,1.0,1971,589516.03,0.9126
lulu_comic_2022_spring_復活節,lulu_pig,Lulu罐頭豬,comic,漫畫,2022,1,Spring,2,7,1,復活節,6,medium,stable,95.0,92.73,97.18,83.77,92.02,2.27,4.84,3272,488,0.8127,0.1491,low,0.6780833410893732,284.05,0.95,2071,588407.09,0.7764
lulu_single_visual_2022_spring_復活節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2022,1,Spring,2,7,1,復活節,6,low,growing,95.0,97.75,87.84,114.33,91.69,-2.75,10.12,4427,405,0.8033,0.0915,low,0.7812327120702471,284.05,0.95,2363,671343.48,0.7608
lulu_single_visual_2022_spring_情人節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2022,1,Spring,2,7,1,情人節,6,low,growing,95.0,105.05,100.85,84.42,91.46,-10.05,8.04,3962,371,0.7582,0.0936,high,0.3397436547857046,358.8,1.2,2371,851054.07,0.8783
lulu_single_visual_2022_spring_櫻花季,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2022,1,Spring,2,7,1,櫻花季,6,low,growing,95.0,92.3,85.68,97.2,77.98,2.7,7.22,5057,537,0.8293,0.1062,medium,0.3870447467500416,299.0,1.0,2247,672053.03,0.8928
lulu_single_visual_2022_spring_春節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2022,1,Spring,2,7,1,春節,6,low,growing,95.0,70.02,93.51,95.52,82.0,24.98,10.2,4774,563,0.7598,0.1179,very_high,0.6085669614063347,388.7,1.3,2084,810153.48,0.7853
lulu_collaboration_2022_spring_情人節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2022,1,Spring,2,7,1,情人節,6,very_high,growing,95.0,83.58,85.19,89.16,81.43,11.42,2.83,7190,969,0.8949,0.1348,high,0.7059303342412178,358.8,1.2,3685,1322337.21,0.812
lulu_collaboration_2022_spring_春節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2022,1,Spring,2,7,1,春節,6,very_high,growing,95.0,89.99,95.65,102.26,99.92,5.01,4.67,6529,853,0.7778,0.1306,very_high,0.4341942860264271,388.7,1.3,3876,1506970.25,0.755
lulu_collaboration_2022_spring_復活節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2022,1,Spring,2,7,1,復活節,6,very_high,growing,95.0,83.45,91.38,95.5,107.23,11.55,8.58,6944,893,0.8308,0.1286,low,0.34333390261300595,284.05,0.95,4207,1195276.04,0.7846
lulu_lulu_world_2022_spring_櫻花季,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2022,1,Spring,2,7,1,櫻花季,6,high,growing,95.0,96.56,102.1,85.39,93.23,-1.56,6.05,4606,399,0.868,0.0866,medium,0.7768194337775031,299.0,1.0,2619,783285.55,0.9081
lulu_lulu_world_2022_spring_復活節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2022,1,Spring,2,7,1,復活節,6,high,growing,95.0,93.0,88.87,81.94,102.99,2.0,7.62,5506,688,0.7489,0.125,low,0.4009893138340958,284.05,0.95,3001,852708.99,0.7869
lulu_lulu_world_2022_spring_春節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2022,1,Spring,2,7,1,春節,6,high,growing,95.0,104.7,79.48,71.43,82.53,-9.7,12.33,4197,569,0.7638,0.1356,very_high,0.5859795864701647,388.7,1.3,2503,973048.83,0.938
lulu_lulu_world_2022_spring_情人節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2022,1,Spring,2,7,1,情人節,6,high,growing,95.0,98.04,89.18,107.99,99.83,-3.04,6.68,4482,560,0.7193,0.1249,high,0.7315839361640218,358.8,1.2,2689,964946.35,0.9228
lulu_pr_seeding_2022_spring_春節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2022,1,Spring,2,7,1,春節,6,medium,stable,95.0,105.27,100.56,100.77,100.19,-10.27,2.07,3837,352,0.652,0.0917,very_high,0.4387516646919584,388.7,1.3,1455,565918.89,0.834
lulu_pr_seeding_2022_spring_復活節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2022,1,Spring,2,7,1,復活節,6,medium,stable,86.82,83.7,74.35,78.55,84.56,3.12,4.13,2637,222,0.8245,0.0842,low,0.6832006796034544,284.05,0.95,1703,483875.95,0.8052
lulu_pr_seeding_2022_spring_情人節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2022,1,Spring,2,7,1,情人節,6,medium,stable,95.0,91.56,83.75,94.22,89.62,3.44,3.85,3868,327,0.6507,0.0845,high,0.3213375888197401,358.8,1.2,1617,580466.64,0.9418
lulu_sticker_2022_spring_春節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2022,1,Spring,2,7,1,春節,6,low,growing,95.0,102.78,91.65,95.98,98.21,-7.78,4.01,6997,906,0.737,0.1295,very_high,0.5014749152427969,388.7,1.3,4285,1665829.24,0.7769
lulu_sticker_2022_spring_復活節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2022,1,Spring,2,7,1,復活節,6,low,growing,92.61,101.81,83.15,99.45,80.79,-9.2,9.41,7876,781,0.8156,0.0992,low,0.6224265368200637,284.05,0.95,4081,1159462.44,0.9076
lulu_sticker_2022_spring_櫻花季,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2022,1,Spring,2,7,1,櫻花季,6,low,growing,95.0,91.83,103.13,89.97,93.16,3.17,5.1,8055,848,0.652,0.1053,medium,0.5939599737534029,299.0,1.0,4017,1201090.25,0.9085
lulu_sticker_2022_spring_情人節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2022,1,Spring,2,7,1,情人節,6,low,growing,95.0,96.99,102.35,115.37,90.98,-1.99,9.0,8429,1116,0.6911,0.1324,high,0.7795130363326443,358.8,1.2,4238,1520772.8,0.7577
lulu_campaign_2022_spring_櫻花季,lulu_pig,Lulu罐頭豬,campaign,活動,2022,1,Spring,2,7,1,櫻花季,6,high,growing,95.0,88.87,106.13,106.19,93.47,6.13,7.67,4632,401,0.8912,0.0866,medium,0.6649381224693084,299.0,1.0,2997,896116.18,0.8393
lulu_campaign_2022_spring_春節,lulu_pig,Lulu罐頭豬,campaign,活動,2022,1,Spring,2,7,1,春節,6,high,growing,95.0,87.91,90.27,83.05,97.06,7.09,5.04,5742,613,0.7046,0.1068,very_high,0.38952070466311395,388.7,1.3,2907,1130264.35,0.8237
lulu_campaign_2022_spring_情人節,lulu_pig,Lulu罐頭豬,campaign,活動,2022,1,Spring,2,7,1,情人節,6,high,growing,95.0,105.79,82.81,85.94,108.92,-10.79,11.59,6393,605,0.8298,0.0946,high,0.7465201092038816,358.8,1.2,3371,1209640.19,0.8665
lulu_campaign_2022_spring_復活節,lulu_pig,Lulu罐頭豬,campaign,活動,2022,1,Spring,2,7,1,復活節,6,high,growing,95.0,97.78,95.5,105.92,92.65,-2.78,4.94,5553,594,0.7458,0.107,low,0.6884367631003769,284.05,0.95,3113,884258.11,0.761
lulu_2d_animation_2022_summer_端午節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2022,2,Summer,5,20,0,端午節,6,high,growing,95.0,98.76,98.12,92.77,100.42,-3.76,2.87,5434,805,0.7208,0.1481,medium,0.38019261343103433,299.0,1.0,2628,785786.07,0.7717
lulu_2d_animation_2022_summer_暑假,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2022,2,Summer,5,20,0,暑假,6,high,growing,95.0,104.02,99.6,100.32,107.02,-9.02,2.98,5437,671,0.6772,0.1234,high,0.7606894317848166,358.8,1.2,2838,1018563.69,0.8594
